surface_id,source,kind,current_text,decision,recommended_text,reason
RR09,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果有一个人值得认真了解，我目前会愿意给这段关系真正发展的机会。,PASS,如果有一个人值得认真了解，我目前会愿意给这段关系真正发展的机会。,表达足够具体、接近日常语言。
RR10,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,我对恋爱并不是完全没兴趣，但认真开始一段关系对现在的我来说仍然有些“不是时候”。,PASS,我对恋爱并不是完全没兴趣，但认真开始一段关系对现在的我来说仍然有些“不是时候”。,表达足够具体、接近日常语言。
RR11,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果认识到合适的人，我可以想象自己在未来一段时间逐渐对这段关系作出稳定投入。,PASS,如果认识到合适的人，我可以想象自己在未来一段时间逐渐对这段关系作出稳定投入。,表达足够具体、接近日常语言。
RR12,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,目前即使认识新人，我更多也只是愿意看看彼此合不合适，还没有准备让关系真正进入稳定阶段。,PASS,目前即使认识新人，我更多也只是愿意看看彼此合不合适，还没有准备让关系真正进入稳定阶段。,表达足够具体、接近日常语言。
SE-P01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果没有工作或家庭硬性安排，你更希望伴侣平时和朋友见面、聚会或参加社交活动的频率接近哪种状态？,PASS,如果没有工作或家庭硬性安排，你更希望伴侣平时和朋友见面、聚会或参加社交活动的频率接近哪种状态？,表达足够具体、接近日常语言。
SE-P02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,普通周末，你更希望伴侣：,PASS,普通周末，你更希望伴侣：,表达足够具体、接近日常语言。
SE-P03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,连续一两周没见朋友时，你希望伴侣：,PASS,连续一两周没见朋友时，你希望伴侣：,表达足够具体、接近日常语言。
SE-P04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,理想伴侣的稳定社交圈更接近：,PASS,理想伴侣的稳定社交圈更接近：,表达足够具体、接近日常语言。
SE-P04:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,少数几个长期深交,PASS,少数几个长期深交,表达直接，可保留。
SE-P04:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,几个固定朋友圈,PASS,几个固定朋友圈,表达直接，可保留。
SE-P04:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,多个明显不同社交圈,PASS,多个明显不同社交圈,表达直接，可保留。
SE-P04:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很广泛的人际网络,PASS,很广泛的人际网络,表达直接，可保留。
SE-P05,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,除了最亲近朋友，你希望伴侣平时和普通朋友、同事、熟人维持多少往来？,PASS,除了最亲近朋友，你希望伴侣平时和普通朋友、同事、熟人维持多少往来？,表达足够具体、接近日常语言。
SE-P06,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你更希望伴侣在朋友之间：,PASS,你更希望伴侣在朋友之间：,表达足够具体、接近日常语言。
SE-P07,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果生活连续一段时间只有工作、回家和固定两三个人，你希望伴侣：,PASS,如果生活连续一段时间只有工作、回家和固定两三个人，你希望伴侣：,表达足够具体、接近日常语言。
SN-S01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你花了很长时间准备的一件工作/学习任务最后失败了，而且短期内没有办法马上补救。回家后你明显很沮丧。,PASS,你花了很长时间准备的一件工作/学习任务最后失败了，而且短期内没有办法马上补救。回家后你明显很沮丧。,表达足够具体、接近日常语言。
SN-S01.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,最希望伴侣先做哪两项？,PASS,最希望伴侣先做哪两项？,表达直接，可保留。
SN-S01.a:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,让我把事情完整说完，先听,PASS,让我把事情完整说完，先听,表达直接，可保留。
SN-S01.a:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,告诉我这种失落很正常，他理解我为什么难受,PASS,告诉我这种失落很正常，他理解我为什么难受,表达直接，可保留。
SN-S01.a:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确告诉我，他仍然相信我、不会因为这件事看低我,PASS,明确告诉我，他仍然相信我、不会因为这件事看低我,表达直接，可保留。
SN-S01.a:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,帮我一起分析接下来还能做什么,PASS,帮我一起分析接下来还能做什么,表达直接，可保留。
SN-S01.a:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接帮我处理一点现实上的后续,PASS,直接帮我处理一点现实上的后续,表达直接，可保留。
SN-S01.a:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,陪着我做点别的，不一直讨论,PASS,陪着我做点别的，不一直讨论,表达直接，可保留。
SN-S01.a:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先让我自己待一会儿，需要时再来,PASS,先让我自己待一会儿，需要时再来,表达直接，可保留。
SN-S01.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,最不希望对方一上来做什么？,PASS,最不希望对方一上来做什么？,表达直接，可保留。
SN-S01.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先听我把事情说完,PASS,先听我把事情说完,表达直接，可保留。
SN-S01.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先表达理解和认可,PASS,先表达理解和认可,表达直接，可保留。
SN-S01.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确给我安慰和信心,PASS,明确给我安慰和信心,表达直接，可保留。
SN-S01.b:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,立刻分析解决方案,PASS,立刻分析解决方案,表达直接，可保留。
SN-S01.b:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接介入现实后续,PASS,直接介入现实后续,表达直接，可保留。
SN-S01.b:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,转移注意力、陪我做别的,PASS,转移注意力、陪我做别的,表达直接，可保留。
SN-S01.b:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先给我空间,PASS,先给我空间,表达直接，可保留。
SN-S02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你和一个很重要的朋友发生矛盾，对方说了一些让你很受伤的话。,PASS,你和一个很重要的朋友发生矛盾，对方说了一些让你很受伤的话。,表达足够具体、接近日常语言。
SN-S02.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你最希望伴侣先做哪两项？,PASS,你最希望伴侣先做哪两项？,表达直接，可保留。
SN-S02.a:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,让我把事情完整说完，先听,PASS,让我把事情完整说完，先听,表达直接，可保留。
SN-S02.a:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先表达理解：这件事为什么会让我难受,PASS,先表达理解：这件事为什么会让我难受,表达直接，可保留。
SN-S02.a:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确表达在意、陪伴或关系上的安心,PASS,明确表达在意、陪伴或关系上的安心,表达直接，可保留。
SN-S02.a:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,和我一起分析接下来怎么办,PASS,和我一起分析接下来怎么办,表达直接，可保留。
SN-S02.a:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接分担一点现实任务,PASS,直接分担一点现实任务,表达直接，可保留。
SN-S02.a:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,陪在身边或做点别的，不持续讨论,PASS,陪在身边或做点别的，不持续讨论,表达直接，可保留。
SN-S02.a:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先给我一点空间，但让我知道需要时可以找他/她,PASS,先给我一点空间，但让我知道需要时可以找他/她,表达直接，可保留。
SN-S02.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你最不希望对方一上来做哪一项？,PASS,你最不希望对方一上来做哪一项？,表达直接，可保留。
SN-S02.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,让我把事情完整说完，先听,PASS,让我把事情完整说完，先听,表达直接，可保留。
SN-S02.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先表达理解：这件事为什么会让我难受,PASS,先表达理解：这件事为什么会让我难受,表达直接，可保留。
SN-S02.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确表达在意、陪伴或关系上的安心,PASS,明确表达在意、陪伴或关系上的安心,表达直接，可保留。
SN-S02.b:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,和我一起分析接下来怎么办,PASS,和我一起分析接下来怎么办,表达直接，可保留。
SN-S02.b:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接分担一点现实任务,PASS,直接分担一点现实任务,表达直接，可保留。
SN-S02.b:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,陪在身边或做点别的，不持续讨论,PASS,陪在身边或做点别的，不持续讨论,表达直接，可保留。
SN-S02.b:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先给我一点空间，但让我知道需要时可以找他/她,PASS,先给我一点空间，但让我知道需要时可以找他/她,表达直接，可保留。
SN-S03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你面对两个都很重要的工作/生活选择，自己想了几天仍然决定不了，但没有明显情绪崩溃。,PASS,你面对两个都很重要的工作/生活选择，自己想了几天仍然决定不了，但没有明显情绪崩溃。,表达足够具体、接近日常语言。
SN-S03.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你最希望伴侣先做哪两项？,PASS,你最希望伴侣先做哪两项？,表达直接，可保留。
SN-S03.a:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,让我把事情完整说完，先听,PASS,让我把事情完整说完，先听,表达直接，可保留。
SN-S03.a:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先表达理解：这件事为什么会让我难受,PASS,先表达理解：这件事为什么会让我难受,表达直接，可保留。
SN-S03.a:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确表达在意、陪伴或关系上的安心,PASS,明确表达在意、陪伴或关系上的安心,表达直接，可保留。
SN-S03.a:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,和我一起分析接下来怎么办,PASS,和我一起分析接下来怎么办,表达直接，可保留。
SN-S03.a:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接分担一点现实任务,PASS,直接分担一点现实任务,表达直接，可保留。
SN-S03.a:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,陪在身边或做点别的，不持续讨论,PASS,陪在身边或做点别的，不持续讨论,表达直接，可保留。
SN-S03.a:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先给我一点空间，但让我知道需要时可以找他/她,PASS,先给我一点空间，但让我知道需要时可以找他/她,表达直接，可保留。
SN-S03.a:option:8,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,帮我梳理信息和利弊，但最后不要替我下结论,PASS,帮我梳理信息和利弊，但最后不要替我下结论,表达直接，可保留。
SN-S03.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你最不希望对方一上来做哪一项？,PASS,你最不希望对方一上来做哪一项？,表达直接，可保留。
SN-S03.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,让我把事情完整说完，先听,PASS,让我把事情完整说完，先听,表达直接，可保留。
SN-S03.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先表达理解：这件事为什么会让我难受,PASS,先表达理解：这件事为什么会让我难受,表达直接，可保留。
SN-S03.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确表达在意、陪伴或关系上的安心,PASS,明确表达在意、陪伴或关系上的安心,表达直接，可保留。
SN-S03.b:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,和我一起分析接下来怎么办,PASS,和我一起分析接下来怎么办,表达直接，可保留。
SN-S03.b:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接分担一点现实任务,PASS,直接分担一点现实任务,表达直接，可保留。
SN-S03.b:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,陪在身边或做点别的，不持续讨论,PASS,陪在身边或做点别的，不持续讨论,表达直接，可保留。
SN-S03.b:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先给我一点空间，但让我知道需要时可以找他/她,PASS,先给我一点空间，但让我知道需要时可以找他/她,表达直接，可保留。
SN-S03.b:option:8,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,帮我梳理信息和利弊，但最后不要替我下结论,PASS,帮我梳理信息和利弊，但最后不要替我下结论,表达直接，可保留。
SN-S04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你连续忙了很多天，回到家时已经明显没有精力继续处理任何事情。,PASS,你连续忙了很多天，回到家时已经明显没有精力继续处理任何事情。,表达足够具体、接近日常语言。
SN-S04.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你最希望伴侣先做哪两项？,PASS,你最希望伴侣先做哪两项？,表达直接，可保留。
SN-S04.a:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,让我把事情完整说完，先听,PASS,让我把事情完整说完，先听,表达直接，可保留。
SN-S04.a:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先表达理解：这件事为什么会让我难受,PASS,先表达理解：这件事为什么会让我难受,表达直接，可保留。
SN-S04.a:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确表达在意、陪伴或关系上的安心,PASS,明确表达在意、陪伴或关系上的安心,表达直接，可保留。
SN-S04.a:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,和我一起分析接下来怎么办,PASS,和我一起分析接下来怎么办,表达直接，可保留。
SN-S04.a:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接分担一点现实任务,PASS,直接分担一点现实任务,表达直接，可保留。
SN-S04.a:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,陪在身边或做点别的，不持续讨论,PASS,陪在身边或做点别的，不持续讨论,表达直接，可保留。
SN-S04.a:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先给我一点空间，但让我知道需要时可以找他/她,PASS,先给我一点空间，但让我知道需要时可以找他/她,表达直接，可保留。
SN-S04.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你最不希望对方一上来做哪一项？,PASS,你最不希望对方一上来做哪一项？,表达直接，可保留。
SN-S04.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,让我把事情完整说完，先听,PASS,让我把事情完整说完，先听,表达直接，可保留。
SN-S04.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先表达理解：这件事为什么会让我难受,PASS,先表达理解：这件事为什么会让我难受,表达直接，可保留。
SN-S04.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确表达在意、陪伴或关系上的安心,PASS,明确表达在意、陪伴或关系上的安心,表达直接，可保留。
SN-S04.b:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,和我一起分析接下来怎么办,PASS,和我一起分析接下来怎么办,表达直接，可保留。
SN-S04.b:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接分担一点现实任务,PASS,直接分担一点现实任务,表达直接，可保留。
SN-S04.b:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,陪在身边或做点别的，不持续讨论,PASS,陪在身边或做点别的，不持续讨论,表达直接，可保留。
SN-S04.b:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先给我一点空间，但让我知道需要时可以找他/她,PASS,先给我一点空间，但让我知道需要时可以找他/她,表达直接，可保留。
SN-S05,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你因为这段关系最近的一些变化感到不安。,PASS,你因为这段关系最近的一些变化感到不安。,表达足够具体、接近日常语言。
SN-S05.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你最希望伴侣先提供哪些回应？,PASS,你最希望伴侣先提供哪些回应？,表达直接，可保留。
SN-S05.a:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先听我把担心说完,PASS,先听我把担心说完,表达直接，可保留。
SN-S05.a:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,表达理解和在意,PASS,表达理解和在意,表达直接，可保留。
SN-S05.a:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确告诉我他/她对这段关系目前的真实想法,PASS,明确告诉我他/她对这段关系目前的真实想法,表达直接，可保留。
SN-S05.a:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,给出一句关系上的明确安心 / 确认,PASS,给出一句关系上的明确安心 / 确认,表达直接，可保留。
SN-S05.a:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先让我自己缓一会儿,PASS,先让我自己缓一会儿,表达直接，可保留。
SN-S05.a:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,和我一起分析现在到底发生了什么,PASS,和我一起分析现在到底发生了什么,表达直接，可保留。
SN-S05.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,其中“希望对方明确说明关系状态”对你有多重要？,PASS,其中“希望对方明确说明关系状态”对你有多重要？,表达直接，可保留。
SN-S06,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你生病几天，身体状态明显不好。,PASS,你生病几天，身体状态明显不好。,表达足够具体、接近日常语言。
SN-S06.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你最希望伴侣先做哪两项？,PASS,你最希望伴侣先做哪两项？,表达直接，可保留。
SN-S06.a:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,让我把事情完整说完，先听,PASS,让我把事情完整说完，先听,表达直接，可保留。
SN-S06.a:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先表达理解：这件事为什么会让我难受,PASS,先表达理解：这件事为什么会让我难受,表达直接，可保留。
SN-S06.a:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确表达在意、陪伴或关系上的安心,PASS,明确表达在意、陪伴或关系上的安心,表达直接，可保留。
SN-S06.a:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,和我一起分析接下来怎么办,PASS,和我一起分析接下来怎么办,表达直接，可保留。
SN-S06.a:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接分担一点现实任务,PASS,直接分担一点现实任务,表达直接，可保留。
SN-S06.a:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,陪在身边或做点别的，不持续讨论,PASS,陪在身边或做点别的，不持续讨论,表达直接，可保留。
SN-S06.a:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先给我一点空间，但让我知道需要时可以找他/她,PASS,先给我一点空间，但让我知道需要时可以找他/她,表达直接，可保留。
SN-S06.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,你最不希望对方一上来做哪一项？,PASS,你最不希望对方一上来做哪一项？,表达直接，可保留。
SN-S06.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,让我把事情完整说完，先听,PASS,让我把事情完整说完，先听,表达直接，可保留。
SN-S06.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先表达理解：这件事为什么会让我难受,PASS,先表达理解：这件事为什么会让我难受,表达直接，可保留。
SN-S06.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明确表达在意、陪伴或关系上的安心,PASS,明确表达在意、陪伴或关系上的安心,表达直接，可保留。
SN-S06.b:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,和我一起分析接下来怎么办,PASS,和我一起分析接下来怎么办,表达直接，可保留。
SN-S06.b:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接分担一点现实任务,PASS,直接分担一点现实任务,表达直接，可保留。
SN-S06.b:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,陪在身边或做点别的，不持续讨论,PASS,陪在身边或做点别的，不持续讨论,表达直接，可保留。
SN-S06.b:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先给我一点空间，但让我知道需要时可以找他/她,PASS,先给我一点空间，但让我知道需要时可以找他/她,表达直接，可保留。
SN01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,自己很难受时，我通常更希望对方先理解发生了什么，而不是马上给解决方案。,PASS,自己很难受时，我通常更希望对方先理解发生了什么，而不是马上给解决方案。,表达足够具体、接近日常语言。
SN02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果我已经很清楚问题怎么解决，我更需要的是有人真正理解我现在的感受。,PASS,如果我已经很清楚问题怎么解决，我更需要的是有人真正理解我现在的感受。,表达足够具体、接近日常语言。
SN03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,面对能解决的现实问题时，只有安慰却没有任何实际帮助，有时会让我觉得支持还不够。,PASS,面对能解决的现实问题时，只有安慰却没有任何实际帮助，有时会让我觉得支持还不够。,表达足够具体、接近日常语言。
SN04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,有些时候，我需要的不是一直说话，而是知道对方愿意陪在身边。,PASS,有些时候，我需要的不是一直说话，而是知道对方愿意陪在身边。,表达足够具体、接近日常语言。
SN05,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,当我情绪很乱时，对方明确告诉我“我还在、我们可以一起处理”，通常会让我舒服一些。,PASS,当我情绪很乱时，对方明确告诉我“我还在、我们可以一起处理”，通常会让我舒服一些。,表达足够具体、接近日常语言。
SN06,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,状态非常差时，我有时更希望先自己消化一会儿，再决定要不要谈。,PASS,状态非常差时，我有时更希望先自己消化一会儿，再决定要不要谈。,表达足够具体、接近日常语言。
SN07,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果对方不确定我需要安慰、建议还是空间，我更喜欢他直接问我。,PASS,如果对方不确定我需要安慰、建议还是空间，我更喜欢他直接问我。,表达足够具体、接近日常语言。
SN08,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,对我来说，好的支持经常不是做得越多越好，而是对方能判断什么时候该帮、什么时候该停。,PASS,对我来说，好的支持经常不是做得越多越好，而是对方能判断什么时候该帮、什么时候该停。,表达足够具体、接近日常语言。
SS-S01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你今天发生了一件很糟的事情。伴侣问：“你怎么了？”,PASS,你今天发生了一件很糟的事情。伴侣问：“你怎么了？”,表达足够具体、接近日常语言。
SS-S01:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接说发生了什么，并告诉他/她现在希望先听,PASS,直接说发生了什么，并告诉他/她现在希望先听,表达直接，可保留。
SS-S01:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,说发生了什么，但不主动说需要什么,PASS,说发生了什么，但不主动说需要什么,表达直接，可保留。
SS-S01:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,说“没什么”，希望之后对方能看出自己其实不对,PASS,说“没什么”，希望之后对方能看出自己其实不对,表达直接，可保留。
SS-S01:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,先说自己想缓一会儿，并约定晚点再谈,PASS,先说自己想缓一会儿，并约定晚点再谈,表达直接，可保留。
SS-S01:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不想让对方知道，自己处理,PASS,不想让对方知道，自己处理,表达直接，可保留。
SS-S01:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,取决于情况,PASS,取决于情况,表达直接，可保留。
SS-S02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你已经说自己很难受，对方开始不断给建议，但你现在只想把事情说完。,PASS,你已经说自己很难受，对方开始不断给建议，但你现在只想把事情说完。,表达足够具体、接近日常语言。
SS-S02:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,直接说“先听我说完，暂时不用帮我想方案”,PASS,直接说“先听我说完，暂时不用帮我想方案”,表达直接，可保留。
SS-S02:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,继续听建议，虽然其实更烦,PASS,继续听建议，虽然其实更烦,表达直接，可保留。
SS-S02:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,变得更沉默，希望他自己发现,PASS,变得更沉默，希望他自己发现,表达直接，可保留。
SS-S02:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,结束话题,PASS,结束话题,表达直接，可保留。
SS-S02:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,取决于当时情况,PASS,取决于当时情况,表达直接，可保留。
SS01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,自己状态明显不好时，我通常会让重要的人知道，而不是完全表现得像没事。,PASS,自己状态明显不好时，我通常会让重要的人知道，而不是完全表现得像没事。,表达足够具体、接近日常语言。
SS02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果我确实需要陪伴或帮助，我能够直接说“我现在需要你陪我一下 / 帮我一下”。,PASS,如果我确实需要陪伴或帮助，我能够直接说“我现在需要你陪我一下 / 帮我一下”。,表达足够具体、接近日常语言。
SS03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,我比较容易告诉对方自己难受，但不一定会说清楚希望他怎么回应。,PASS,我比较容易告诉对方自己难受，但不一定会说清楚希望他怎么回应。,表达足够具体、接近日常语言。
SS04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,我有时希望对方能自己看出来我不对，而不是需要我明确开口。,PASS,我有时希望对方能自己看出来我不对，而不是需要我明确开口。,表达足够具体、接近日常语言。
SS05,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,即使很希望得到支持，我也可能先说“没事”，直到自己真的撑不住。,PASS,即使很希望得到支持，我也可能先说“没事”，直到自己真的撑不住。,表达足够具体、接近日常语言。
SS06,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果对方的安慰方式不太适合我，我通常能直接告诉他“我现在更需要的是……”。,PASS,如果对方的安慰方式不太适合我，我通常能直接告诉他“我现在更需要的是……”。,表达足够具体、接近日常语言。
SS07,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,在压力刚开始变大时，我通常不会马上告诉伴侣，而是先自己处理很久。,PASS,在压力刚开始变大时，我通常不会马上告诉伴侣，而是先自己处理很久。,表达足够具体、接近日常语言。
SS08,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,当我已经表达过需要，但对方没有理解时，我能够再更具体地说明一次。,PASS,当我已经表达过需要，但对方没有理解时，我能够再更具体地说明一次。,表达足够具体、接近日常语言。
SS09,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,我有时会用语气、沉默或减少互动来让对方意识到我不开心，而不是直接说明。,PASS,我有时会用语气、沉默或减少互动来让对方意识到我不开心，而不是直接说明。,表达足够具体、接近日常语言。
SS10,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果我担心自己的问题会给对方增加负担，我很容易选择不说。,PASS,如果我担心自己的问题会给对方增加负担，我很容易选择不说。,表达足够具体、接近日常语言。
UA-B01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,在我最近/当前的一段关系或持续接触中，我经常不知道对方到底想不想继续发展。,PASS,在我最近/当前的一段关系或持续接触中，我经常不知道对方到底想不想继续发展。,表达足够具体、接近日常语言。
